,Unnamed: 0,hotel,star,review,date,real_date,length
419,419,글래드 마포,5,좋아요~~~,2022. 01. 06,2022. 01. 06,6
420,420,글래드 마포,5,굳굳굳에요,2022. 01. 06,2022. 01. 06,5
421,421,글래드 마포,5,깔끔하고 만족합니다~,2022. 01. 06,2022. 01. 06,11
422,422,글래드 마포,5,매주이용해요 좋아요,2022. 01. 05,2022. 01. 05,10
423,423,글래드 마포,5,깔끔하고 좋아요,2022. 01. 05,2022. 01. 05,8
424,424,글래드 마포,5,"딱히 흠 잡을게 없을정도로 좋았습니다
다만 방이 조금 건조합니다
그 외의 모든 것은 완벽해요",2022. 01. 05,2022. 01. 05,51
425,425,글래드 마포,3,호텔프론트가 다른곳들만큼 친절하거나 소통이 잘되진 않는다고 느껴요 매번. 그리고 무엇보다 요즘 다 되는 넷플릭스도 안나오고 티비가 느리고 불편한게 단점이라 생각해요,2022. 01. 05,2022. 01. 05,91
426,426,글래드 마포,3,방도 깔끔하고 너무 좋았습니다,2022. 01. 04,2022. 01. 04,16
427,427,글래드 마포,5,"위치 너무 좋아요!
시설도 나름 괜찮아요 가성비 굿",2022. 01. 04,2022. 01. 04,28
428,428,글래드 마포,5,구구우우웃,2022. 01. 04,2022. 01. 04,5
429,429,글래드 마포,4,또 오고 싶어요!,2022. 01. 04,2022. 01. 04,9
430,430,글래드 마포,4,좋았어요 또오고싶어요,2022. 01. 04,2022. 01. 04,11
431,431,글래드 마포,5,시설도 좋고 방음도 잘되고 최고입니당,2022. 01. 03,2022. 01. 03,20
432,432,글래드 마포,5,잘쉬다갑니다,2022. 01. 03,2022. 01. 03,6
433,433,글래드 마포,5,친절하시고 깨끗하고 너무좋아요,2022. 01. 03,2022. 01. 03,16
434,434,글래드 마포,5,조금 건조햇어요,2022. 01. 03,2022. 01. 03,8
435,435,글래드 마포,5,"평소에는 상당히 좋은 룸 컨디션을 유지하는데 이번에는 조금 정리되지 않은 것이 있었어요!
하지만 언제나 베스트!",2022. 01. 03,2022. 01. 03,62
436,436,글래드 마포,5,"역 바로 앞이라 너뮤 좋았구 고층배정되서 야경도 좋았어요! 근데 침구에 먼지가 너무 심했어요..ㅠㅠ

그리고 어매니티가 샴푸린스바디워시뿐이고 치약칫솔 안주는거는 좀 사전에 고지가 필요해 보이네요ㅠ 체크인할때 알려주셔서.. 알면 가져왔을텐데 아쉬워요",2022. 01. 03,2022. 01. 03,138
437,437,글래드 마포,5,침구가 뽀송뽀송해요!,2022. 01. 03,2022. 01. 03,11
438,438,글래드 마포,5,처음 갖봤는게 진짜 좋네요,2022. 01. 03,2022. 01. 03,14
439,439,글래드 마포,4,"기본적인 욕실 어메니티도 ESG 이슈로 비치되어 있지 않아 아쉬웠고, 와인잔도 대여가 안되어 근처 이마트에서 구매했네요.",2022. 01. 02,2022. 01. 02,67
440,440,글래드 마포,5,깨끗하고 친절하고 좋았어요,2022. 01. 02,2022. 01. 02,14
441,441,글래드 마포,5,항상 만족스러운 곳입니다 :),2022. 01. 02,2022. 01. 02,16
442,442,글래드 마포,5,객실 컨디션 좋습니다,2022. 01. 02,2022. 01. 02,11
443,443,글래드 마포,5,좋아용!!,2022. 01. 02,2022. 01. 02,5
444,444,글래드 마포,5,너무 좋아서 자주 이용해요,2022. 01. 02,2022. 01. 02,14
445,445,글래드 마포,5,좋아요좋아요,2022. 01. 02,2022. 01. 02,6
446,446,글래드 마포,5,위치 너무좋고 직원들도 친절하게 응대해주어서 좋았습니다.1층 공사중인지 어수선하고 객실 상태는 미흡해 보이네요,2022. 01. 02,2022. 01. 02,61
447,447,글래드 마포,1,주차장도 건물이랑 떨어져있고 멀어요 먼지도 많고 침구 상태도 안좋았어요 없는게 너무 많아요 빗도없고 고데기도 없고 치약도 없고 면도기도 없다고 안줘요 와인잔 값도 따로 받고 제가 이용한 객식뷰도 건물에 막혀있어서 답답하고 사진이랑 완전 달랐어요 단열이 안돼서 추웠고 그래서 히터 계속 틀어놓느라 건조했어요 아침에 일어났는데 목이 찢어질것 같았어요 그리고 싸서 그런지 이용객이 많아서 줄이 길게 늘어져서 체크인 하는데만 30분넘게 걸렸네요 최악이에요 좋은점 단 한개도 없었어요 여긴 다신 갈일 없을거에요,2022. 01. 01,2022. 01. 01,280
448,448,글래드 마포,3,난방이 처음에 말썽이었지만 잘 잤습니다,2022. 01. 01,2022. 01. 01,21
449,449,글래드 마포,5,10층 11층 체크아웃 하실때 엘레베이터 조심하세요... 못타요.....,2022. 01. 01,2022. 01. 01,40
450,450,글래드 마포,5,항상 마포가면 가는곳 칫솔치약이 없어 불편하지만 좋아요,2022. 01. 01,2022. 01. 01,30
451,451,글래드 마포,5,"편히 쉬고 갑니다.
좋네요",2022. 01. 01,2022. 01. 01,14
452,452,글래드 마포,5,좋아요~~,2022. 01. 01,2022. 01. 01,5
453,453,글래드 마포,4,좋았습니다,2022. 01. 01,2022. 01. 01,5
454,454,글래드 마포,5,ㅇㅇㅇㅇㅇㅇㅇ,2022. 01. 01,2022. 01. 01,7
455,455,글래드 마포,5,주차장이 연결된 다른 건물에 있는 것 빼곤 다 좋아요,2021. 12. 31,2021. 12. 31,29
456,456,글래드 마포,5,좋아요 잘쉬었어요,2021. 12. 30,2021. 12. 30,9
457,457,글래드 마포,5,깔끔합니다,2021. 12. 30,2021. 12. 30,5
458,458,글래드 마포,2,"자주 방문하는데 이번에는 아쉬웠어요!
침대가 꺼져 있어서 허리가 너무 아프네요ㅜㅜ
침 받으러 가려고요ㅎㅎ;;",2021. 12. 30,2021. 12. 30,60
459,459,글래드 마포,5,직원분들도 친절하시고 너무 깨끗하고 좋았습니다,2021. 12. 30,2021. 12. 30,25
460,460,글래드 마포,1,"교통 위치접근성은 공덕역 출구로 나오면 바로 앞에 있어서 좋으나 서비스 친절도와 청결도는 정말 별로였습니다. 
첫날 프론트데스크 분들과 다음날 프론트 데스크의 분들이랑 차이가 있었습니다. 멀리서 오는 친구를 위해 가까운 서울역 부근으로 호텔을 알아보다 이곳 트윈룸으로 잡았습니다.체크인까지는 맘에 들었어요. 빠른 처리를 해주셨고, 방배정을 받았을때 뷰는 보통이었습니다.(베란다 보이고 그 뒤로 밖의 시티뷰가 보이는)들어가자마자 청결도 확인 하고 짐을 풀고 핸드폰 베터리가 없어서 충전을 하려하는 데 충전코드부분이 한쪽이 고장나 있어서 프론트 데스크에 전화드렸습니다. 전화드렸더니 방으로 올라와서 확인을 해보시겠다하시더군요. 몇분뒤 드라이버 하나만 들고오신 아저씨분께서 콘센트를 이리저리 보시다가 아 이건 고치는데에 시간이 꽤 걸릴것 같습니다 하시면서 책상 아랫부분쪽에 콘센트를 찾으시고 꼽으시면서 이쪽 사용하시는건 어떠세요? 라고 하셔서 제가 혹시 룸 교체는 안될까요? 라고 말하였습니다. 이후 이분은 저에게 프론트데스크에 연락을 해보시라고 자신이 할 수 있는 부분이 아니라고 말씀하셨습니다. 다음으로제가 프론트 데스크에 다시 연락하여 룸 교체를 요청하였습니다. 프론트 데스크에서는 아 룸교체요?잠시만요하시더니 룸 교체 가능하다고 하시고 같은 룸은 없어서 다른 룸으로 교체를 해드려도 될까요?하시고 샤워부스,바로 앞에 회사건물 안이 다보이는, 차다니는 곳 조금 보일수 있는 뷰와 침대 두개있는(하나는 2인침대)룸을 배정해주셨습니다.뷰는 안좋다곤 하셨지만 그래도 방을 옮긴것에 대해선 만족하였죠,그날 친구랑 저녁을 먹고 담날에 일어나서 체크아웃하러 나가려 하는데 친구가 선반위에서 마스크를 보았네요?저와 친구마스크도 아니어서 프론트데스크에 문의해야겠다 해서 내려가서 말씀드렸습니다.직원분의 태도는 정말 죄송하다는 말씀을 몇번이나 하셨습니다. 전날엔 죄송하다는 말을 전혀못들었는데, 다음날에 듣게 되다뇨? 룸상태 체크도 전혀안하고 룸배정을 하는 이 호텔 다신 안가고싶단 생각뿐입니다.더보기",2021. 12. 29,2021. 12. 29,999
461,461,글래드 마포,5,잘 쉬었습니다.,2021. 12. 29,2021. 12. 29,8
462,462,글래드 마포,5,편하게 잘 보냈어요,2021. 12. 29,2021. 12. 29,10
463,463,글래드 마포,5,교통편리해서좋아요,2021. 12. 29,2021. 12. 29,9
464,464,글래드 마포,5,아주 좋아요,2021. 12. 29,2021. 12. 29,6
465,465,글래드 마포,5,뷰도 좋고 방음도 괜찮았고 행복했습니당,2021. 12. 29,2021. 12. 29,21
466,466,글래드 마포,5,자주 이용합니다 좋아요,2021. 12. 28,2021. 12. 28,12
467,467,글래드 마포,3,칫솔 치약 사야하고 충전기 로비에서 보증금내고 빌려야하고 와인잔 없어요 여러모로 없는게 많음,2021. 12. 28,2021. 12. 28,51
468,468,글래드 마포,4,낮은층을줘서 아쉬웟어요,2021. 12. 28,2021. 12. 28,12
469,469,글래드 마포,5,일회용품이 없는 게 아쉬워요,2021. 12. 27,2021. 12. 27,15
470,470,글래드 마포,4,좋아요짱짱짱,2021. 12. 27,2021. 12. 27,6
471,471,글래드 마포,5,잘묵다가야야양,2021. 12. 27,2021. 12. 27,7
472,472,글래드 마포,5,크리스마스라 평소 가격에 비해 거품이 심햇지만 자주 이용하던 곳이라 편히 이용했어요,2021. 12. 27,2021. 12. 27,46
473,473,글래드 마포,5,깔끔하고 친절해서 좋았습니다,2021. 12. 27,2021. 12. 27,15
474,474,글래드 마포,5,침대가 정말 너무 푹신하고 좋았습니다!!,2021. 12. 27,2021. 12. 27,22
475,475,글래드 마포,5,크리스마스 잘보내고 갑니다,2021. 12. 27,2021. 12. 27,14
476,476,글래드 마포,5,조아요오오오,2021. 12. 27,2021. 12. 27,6
477,477,글래드 마포,5,신분증 잃어버렸는데 찾아주시고 정말 감사합니다.,2021. 12. 27,2021. 12. 27,26
478,478,글래드 마포,5,뷰도 좋고 침구도 최고입니다,2021. 12. 26,2021. 12. 26,15
479,479,글래드 마포,3,룸 클린상태는 깨끗 확실히 지어진지 얼마 안되서 그런지 깔끔한 상태 그런데 배게나 침구가 좀 불편했다 지구를 살리자는 취지는 알겠지만 너무 모든걸 아낀 느낌? 칫솔제공은 안되고 배게도 하나씩 어차피 일회용풉 필요하면 제공되는건데 그 중 칫솔만 뺀 이유를 모르겠다 편의점이 로비에 있어 편리함 충전기는 빌릴때 보증금 만원있음 나쁘지 않았지만 엄청 좋지도 않은 딱 그정도,2021. 12. 26,2021. 12. 26,205
480,480,글래드 마포,4,"근처에 있는 신라스테이나 롯데보다는 훨씬 깔끔하고 접근성 좋은 도심, 라이프스타일 바즈니스 호텔입니다!",2021. 12. 26,2021. 12. 26,57
481,481,글래드 마포,4,"2019년부터 주중에 많이 이용하는 곳인데, 도심에 위치하면서도 조용하고 참 합리적인 비드니스 호텔!",2021. 12. 26,2021. 12. 26,56
482,482,글래드 마포,4,"서울에 묵을 때는 주로 글래드를 이용하는데, 깔끔하고 있을건 다 있는, 합리적인 가격대의 비즈니스 호텔!!",2021. 12. 26,2021. 12. 26,59
483,483,글래드 마포,5,행복한 크리스마스 이브 잘 보냈습니다 ㅜㅜ,2021. 12. 26,2021. 12. 26,23
484,484,글래드 마포,3,괜찮은 곳임,2021. 12. 26,2021. 12. 26,6
485,485,글래드 마포,5,잘 쉬다 갑니더,2021. 12. 26,2021. 12. 26,8
486,486,글래드 마포,5,믿고가는글래드,2021. 12. 25,2021. 12. 25,7
487,487,글래드 마포,5,잘 쉬다 갑니다~~,2021. 12. 25,2021. 12. 25,10
488,488,글래드 마포,5,객실 뷰가 아쉬웠어요,2021. 12. 25,2021. 12. 25,11
489,489,글래드 마포,5,"역시 호텔은 글래드👍
좋은 시간 보내고 갑니다!",2021. 12. 25,2021. 12. 25,26
490,490,글래드 마포,5,괜찮습니다,2021. 12. 25,2021. 12. 25,5
491,491,글래드 마포,5,깔끔하고 조아요,2021. 12. 24,2021. 12. 24,8
492,492,글래드 마포,5,청결하고 좋습니다.,2021. 12. 24,2021. 12. 24,10
493,493,글래드 마포,5,청결하고 좋습니다.,2021. 12. 24,2021. 12. 24,10
494,494,글래드 마포,4,음 이렇게 어매니티가 없는줄은 꿈에도 몰랐네요!,2021. 12. 24,2021. 12. 24,26
495,495,글래드 마포,4,"저는반값에가서 딱좋았어요
제값에가기엔좀 아깝네요",2021. 12. 24,2021. 12. 24,26
496,496,글래드 마포,5,좋앟습니다,2021. 12. 24,2021. 12. 24,5
497,497,글래드 마포,5,감사합니다,2021. 12. 24,2021. 12. 24,5
498,498,글래드 마포,5,좋앟습니다,2021. 12. 24,2021. 12. 24,5
499,499,글래드 마포,5,깔끔하고 넓은 숙소,2021. 12. 24,2021. 12. 24,10
500,500,글래드 마포,5,늘 믿고 숙박하는 글래드마포에요 ㅎㅎ 잘 먹고 잘 놀다갑니다!!,2021. 12. 23,2021. 12. 23,35
501,501,글래드 마포,5,깔끔합니다,2021. 12. 23,2021. 12. 23,5
502,502,글래드 마포,5,"베게 이즈 푹신 푹신
예쁜 로비",2021. 12. 22,2021. 12. 22,17
503,503,글래드 마포,5,너무 좋았어요,2021. 12. 22,2021. 12. 22,7
504,504,글래드 마포,5,깔끔하고 넓고 이불이 좋아요,2021. 12. 22,2021. 12. 22,15
505,505,글래드 마포,5,좋았어요 뷰가,2021. 12. 21,2021. 12. 21,7
506,506,글래드 마포,5,편하게 있었어요,2021. 12. 21,2021. 12. 21,8
507,507,글래드 마포,5,방도넓고깨끗하고위치도좋아요 뷰도좋아요,2021. 12. 21,2021. 12. 21,20
508,508,글래드 마포,5,"전철역에서 내리면 바로 있어요 객실이 큰 편이고 제가 가본 호텔들 중 으뜸이였습니다^^
다음에 또 방문하려고요^^♥",2021. 12. 20,2021. 12. 20,64
509,509,글래드 마포,3,"공덕역 바로 앞이라 위치는 좋아요

건물 10층부터 24층까지가 호텔인데,
엘레베이터가 정말 최악입니다

24층에 묶었는데 로비에서 올라갈때 내려갈때,
층층마다 서는 기적을 볼 수 있습니다…

코로나라 식당 및 각종 시설들은 거의 문을 닫았습니다
24층에 묶어서 뷰는 좋았고 직원 분들 친절하셨으나,
재방문 의사는 특별히 없습니다.더보기",2021. 12. 20,2021. 12. 20,188
510,510,글래드 마포,5,너무너무 편하게 있다가 갑니다 ㅎㅎ,2021. 12. 20,2021. 12. 20,19
511,511,글래드 마포,5,잘쉬다갑니다,2021. 12. 20,2021. 12. 20,6
512,512,글래드 마포,5,하루자기좋아요,2021. 12. 20,2021. 12. 20,7
513,513,글래드 마포,5,매주이용중입니다 좋아요,2021. 12. 19,2021. 12. 19,12
514,514,글래드 마포,4,칫솔 치약은 편점에서 사야함 ㅠ 충전기 빌릴때 2마넌 결제하고 나중에 돌려줄때 취소해줌 ㅋㅋ 시설 넘 좋고 인테리어 이쁘고 너무 좋아요 깨끗하고 !!!! 또 갈래요,2021. 12. 19,2021. 12. 19,91
515,515,글래드 마포,5,좋아요!!!,2021. 12. 19,2021. 12. 19,6
516,516,글래드 마포,5,아주 좋아요!,2021. 12. 19,2021. 12. 19,7
517,517,글래드 마포,5,아주 좋아요!,2021. 12. 19,2021. 12. 19,7
518,518,글래드 마포,5,깔끔하고좋아요,2021. 12. 19,2021. 12. 19,7
519,519,글래드 마포,5,너무 좋네요 :),2021. 12. 19,2021. 12. 19,9
520,520,글래드 마포,5,또 묶고 싶은 깔끔함과 위치였습니다.,2021. 12. 18,2021. 12. 18,20
521,521,글래드 마포,5,침대도 너무편하고..다음에 또 이용하고싶어요~~,2021. 12. 18,2021. 12. 18,26
522,522,글래드 마포,5,편안하고 좋았습니다,2021. 12. 18,2021. 12. 18,10
523,523,글래드 마포,5,"일때문에 이틀 묵었어요. 하루씩 따로따로 예약했는데 체크인 할 때 연박으로 해 주셔서 감사했고 정말 친절하셨어요!
객실 깨끗하고 아늑하고 잠이 굉장히 잘 와서 또 가고 싶네요:)
높은 층이라 전망도 잘 보이고
어매니티도 일회용이 아니라서 오히려 좋았는데
욕실 바닥으로 물이 튀었는데 배수구로 안 내려가고 변기 있는 쪽으로 고여서 그건 좀 불편했어요.
로비에 편의점이 있어서 편리했고
가격도 좋고 공덕역 출구랑 바로 연결돼서 편했습니다.더보기",2021. 12. 18,2021. 12. 18,246
524,524,글래드 마포,5,깨끗하고 좋아용,2021. 12. 17,2021. 12. 17,8
525,525,글래드 마포,5,언제 가도 좋아요 침구가 진짜... 너무 좋고 직원들도 친절하고... 자주 이용해요,2021. 12. 17,2021. 12. 17,46
526,526,글래드 마포,5,주차공간도 많고 역바로 위에 있어서 좋아요,2021. 12. 17,2021. 12. 17,23
527,527,글래드 마포,4,교통이 좋아요,2021. 12. 17,2021. 12. 17,7
528,528,글래드 마포,5,시설이 너무 깔끔해서 하루 있기 너무 좋았어요. 주변에 먹을 곳들도 많아요!,2021. 12. 17,2021. 12. 17,42
529,529,글래드 마포,5,도심 속 호캉스 호텔로 최고에요! 공덕역 출구 1분컷에 합리적 가격에 경의선숲길뷰에 깔끔한 시설과 주위에 카페 식당 많아 편리함까지..넘 추천입니다. 직원 분들도 친절하고 매너 좋으세요:),2021. 12. 17,2021. 12. 17,105
530,530,글래드 마포,5,아주 좋았어요,2021. 12. 17,2021. 12. 17,7
531,531,글래드 마포,5,잘 이용했습니다,2021. 12. 16,2021. 12. 16,8
532,532,글래드 마포,5,여기 정말 좋네요ㅎㅎㅎ,2021. 12. 16,2021. 12. 16,12
533,533,글래드 마포,5,"비데 고장이 좀 아쉬웠지만
가성비 갑입니다!!!",2021. 12. 16,2021. 12. 16,26
534,534,글래드 마포,5,글래드 역시 좋아요 전 글래드만 다녀욤 ㅎㅎ,2021. 12. 16,2021. 12. 16,24
535,535,글래드 마포,5,깔끔합니다,2021. 12. 16,2021. 12. 16,5
536,536,글래드 마포,4,좋았습니다,2021. 12. 16,2021. 12. 16,5
537,537,글래드 마포,4,줗았습니다,2021. 12. 16,2021. 12. 16,5
538,538,글래드 마포,5,깔끔하고 좋습니다,2021. 12. 15,2021. 12. 15,9
539,539,글래드 마포,5,최근에 사용한 호텔중 최고네요 조용히 잘쉬었습니다,2021. 12. 15,2021. 12. 15,27
540,540,글래드 마포,4,친절하셨구 좋았어요 욕조 없는거랑 뷰가 막혀있는건 아쉬웠지만.. 좋았습니다,2021. 12. 14,2021. 12. 14,41
541,541,글래드 마포,5,깔끔하게 관리가 잘 해주시고 직원분들도 친절하셨어요. 편하게 잘 이용했습니다.다음에도 주변 방문 할 일 있으면 여기로 예약할게요!,2021. 12. 14,2021. 12. 14,72
542,542,글래드 마포,5,매우 친절하고 호텔 같은 느낌임,2021. 12. 14,2021. 12. 14,17
543,543,글래드 마포,5,깔끔하고 매우 친절함,2021. 12. 14,2021. 12. 14,11
